lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
73.75,90,-43.3,-43.014,-36.961,-21.573,-5.37,9.267,12.716,5.877,-4.914,-22.969,-36.334,-42.111
73.75,93.75,-44.101,-43.946,-37.887,-22.368,-5.659,10.091,12.971,6.027,-4.347,-23.017,-36.831,-42.66
73.75,97.5,-44.454,-44.264,-38.147,-22.652,-5.759,10.024,12.758,5.837,-4.252,-23.034,-37.101,-42.865
73.75,101.25,-44.777,-44.503,-38.391,-22.934,-5.759,10.033,12.371,5.75,-4.147,-22.797,-37.381,-43.105
73.75,105,-45.268,-44.911,-38.919,-23.396,-5.827,10.171,12.054,5.66,-4.062,-22.882,-37.784,-43.547
73.75,108.75,-45.817,-45.361,-39.45,-23.759,-5.959,10.251,11.848,5.566,-3.932,-23.426,-38.204,-43.996
73.75,112.5,-46.546,-46.001,-40.06,-24.204,-5.85,10.528,11.839,5.563,-3.654,-23.868,-38.689,-44.594
73.75,116.25,-46.444,-45.899,-39.982,-24.477,-5.349,11.003,12.197,5.82,-2.982,-22.773,-38.318,-44.314
73.75,120,-46.802,-46.272,-40.208,-24.873,-5.391,11.553,12.954,6.135,-2.999,-23.017,-38.537,-44.617
73.75,123.75,-46.94,-46.434,-40.288,-25.12,-4.929,12.3,13.863,6.648,-2.98,-23.431,-38.58,-44.734
73.75,127.5,-46.725,-46.059,-39.621,-24.521,-4.771,12.04,13.577,6.384,-3.252,-23.697,-38.374,-44.526
73.75,131.25,-46.488,-45.827,-39.53,-24.494,-5.356,11.212,12.895,5.556,-3.785,-23.645,-38.164,-44.279
73.75,135,-45.925,-45.46,-39.698,-25.017,-4.758,12.22,13.952,6.216,-3.238,-22.607,-37.258,-43.481
73.75,138.75,-45.957,-45.617,-39.965,-25.123,-5.025,12.393,14.265,6.234,-3.493,-22.763,-37.341,-43.461
73.75,142.5,-46.441,-46.224,-40.313,-25.124,-4.939,12.949,14.815,6.533,-4.008,-23.968,-37.811,-43.918
73.75,146.25,-45.652,-45.586,-39.318,-24.201,-4.691,11.986,13.514,5.956,-3.73,-22.375,-36.848,-43.128
73.75,150,-45.328,-45.454,-39.05,-24.006,-4.75,11.686,13.117,5.783,-3.736,-21.666,-36.362,-42.767
73.75,153.75,-44.934,-45.12,-38.751,-23.765,-4.613,11.908,13.406,5.965,-3.851,-21.401,-35.829,-42.35
73.75,157.5,-44.611,-44.812,-38.398,-23.42,-4.476,11.911,13.458,6.107,-4.047,-21.833,-35.678,-42.132
